Id,Value.number,Value.name,Value.CardFrame,Value.CardType,Value.Level,Value.Scale,Value.Attack,Value.Defense,Value.Attribute
6757,20343502,Madolche Teacher Glassouffle,xyz,Fairy,4,-1,0,0,EARTH
6758,60470713,Madolche Ticket,spell,Continuous,0,-1,0,0,
6759,48439321,Madolche Waltz,trap,Continuous,0,-1,0,0,
6760,23681456,Madolchepalooza,trap,Normal,0,-1,0,0,
6761,25341652,Maestroke the Symphony Djinn,xyz,Fiend,4,-1,0,0,DARK
6762,83746708,Mage Power,spell,Equip,0,-1,0,0,
6763,26534688,"Magellanica the Deep Sea City",spell,Field,0,-1,0,0,
6764,10000030,Magi Magi ? Magician Gal,xyz,Spellcaster,6,-1,0,0,DARK
6765,62279055,Magic Cylinder,trap,Normal,0,-1,0,0,
6766,96474800,Magic Deflector,trap,Normal,0,-1,0,0,
6767,59344077,Magic Drain,trap,Counter,0,-1,0,0,
6768,67227834,Magic Formula,spell,Equip,0,-1,0,0,
6769,49941059,Magic Gate of Miracles,spell,Normal,0,-1,0,0,
6770,22530212,Magic Hand,effect,Spellcaster,4,-1,0,0,DARK
6771,82458280,Magic Hole Golem,effect,Rock,3,-1,0,0,DARK
6772,77414722,Magic Jammer,trap,Counter,0,-1,0,0,
6773,1073952,Magic Planter,spell,Normal,0,-1,0,0,
6774,61844784,Magic Reflector,spell,Normal,0,-1,0,0,
6775,64990807,Magic Triangle of the Ice Barrier,spell,Normal,0,-1,0,0,
6776,10239627,Magical Abductor,effect_pendulum,Spellcaster,4,3,0,0,EARTH
6777,43385557,Magical Android,synchro,Psychic,5,-1,0,0,LIGHT
6778,96008713,Magical Arm Shield,trap,Normal,0,-1,0,0,
6779,91819979,Magical Blast,spell,Normal,0,-1,0,0,
6780,72171665,Magical Broker,effect,Spellcaster,3,-1,0,0,DARK
6781,23220863,Magical Cavalry of Cxulub,effect_pendulum,Dinosaur,4,3,0,0,EARTH
6782,39910367,Magical Citadel of Endymion,spell,Field,0,-1,0,0,
6783,18809562,Magical Contract Door,spell,Normal,0,-1,0,0,
6784,15943341,Magical Cylinders,trap,Normal,0,-1,0,0,
6785,28553439,Magical Dimension,spell,Quick-Play,0,-1,0,0,
6786,6061630,Magical Exemplar,effect,Spellcaster,4,-1,0,0,EARTH
6787,32723153,Magical Explosion,trap,Normal,0,-1,0,0,
6788,46474915,Magical Ghost,normal,Zombie,4,-1,0,0,DARK
6789,81210420,Magical Hats,trap,Normal,0,-1,0,0,
6790,51916853,Magical Hound,effect,Machine,1,-1,0,0,EARTH
6791,35058857,Magical King Moonstar,effect,Fiend,3,-1,0,0,DARK
6792,64389297,Magical Labyrinth,spell,Equip,0,-1,0,0,
6793,85852291,Magical Mallet,spell,Normal,0,-1,0,0,
6794,8034697,Magical Marionette,effect,Spellcaster,5,-1,0,0,DARK
6795,47679935,Magical Meltdown,spell,Field,0,-1,0,0,
6796,32362575,Magical Merchant,effect,Insect,1,-1,0,0,LIGHT
6797,71650854,Magical Mid-Breaker Field,spell,Field,0,-1,0,0,
6798,47810543,Magical Musket - Crooked Crown,trap,Continuous,0,-1,0,0,
6799,93356623,Magical Musket - Cross-Domination,spell,Quick-Play,0,-1,0,0,
6800,66149377,Magical Musket - Dancing Needle,trap,Normal,0,-1,0,0,
6801,20745268,Magical Musket - Desperado,trap,Normal,0,-1,0,0,
6802,92534075,Magical Musket - Fiendish Deal,trap,Continuous,0,-1,0,0,
6803,29628180,Magical Musket - Last Stand,trap,Counter,0,-1,0,0,
6804,67901914,Magical Musket - Steady Hands,spell,Quick-Play,0,-1,0,0,
6805,30907810,Magical Musket Mastermind Zakiel,effect,Fiend,8,-1,0,0,LIGHT
6806,68024506,Magical Musketeer Calamity,effect,Fiend,4,-1,0,0,LIGHT
6807,32841045,Magical Musketeer Caspar,effect,Fiend,3,-1,0,0,LIGHT
6808,68246154,Magical Musketeer Doc,effect,Fiend,3,-1,0,0,LIGHT
6809,5230799,Magical Musketeer Kidbrave,effect,Fiend,3,-1,0,0,LIGHT
6810,71791814,Magical Musketeer Max,link,Fiend,1,-1,0,0,LIGHT
6811,31629407,Magical Musketeer Starfire,effect,Fiend,4,-1,0,0,LIGHT
6812,94418111,Magical Musketeer Wild,effect,Fiend,4,-1,0,0,LIGHT
6813,7802006,Magical Plant Mandragola,effect,Spellcaster,2,-1,0,0,DARK
6814,3918345,Magical Reflect Slime,effect,Aqua,3,-1,0,0,WATER
6815,34206604,Magical Scientist,effect,Spellcaster,1,-1,0,0,DARK
6816,43930492,Magical Something,effect,Spellcaster,4,-1,0,0,DARK
6817,43455065,Magical Spring,spell,Quick-Play,0,-1,0,0,
6818,18752707,Magical Star Illusion,spell,Normal,0,-1,0,0,
6819,98494543,Magical Stone Excavation,spell,Normal,0,-1,0,0,
6820,53119267,Magical Thorn,trap,Continuous,0,-1,0,0,
6821,85758066,Magical Trick Mirror,trap,Normal,0,-1,0,0,
6822,30608985,Magical Undertaker,effect,Spellcaster,2,-1,0,0,DARK
6823,43857222,Magicalibra,normal_pendulum,Spellcaster,4,5,0,0,WATER
6824,24845628,Magicalized Duston Mop,spell,Equip,0,-1,0,0,
6825,11827244,Magicalized Fusion,spell,Normal,0,-1,0,0,
6826,25531465,Magicat,effect,Spellcaster,2,-1,0,0,LIGHT
6827,7922915,Magician Navigation,trap,Normal,0,-1,0,0,
6828,30208479,Magician of Black Chaos,ritual,Spellcaster,8,-1,0,0,DARK
6829,79613121,Magician of Black Chaos MAX,ritual,Spellcaster,8,-1,0,0,DARK
6830,47963370,Magician of Chaos,ritual,Spellcaster,7,-1,0,0,DARK
6831,35191415,Magician of Dark Illusion,effect,Spellcaster,7,-1,0,0,DARK
6832,31560081,Magician of Faith,effect,Spellcaster,1,-1,0,0,LIGHT
6833,67853262,Magician of Faithfulness,effect,Spellcaster,5,-1,0,0,LIGHT
6834,67865534,Magician of Hope,xyz_pendulum,Spellcaster,4,8,0,0,LIGHT
6835,300302013,Magician's Act,skill,Arkana,0,-1,0,0,
6836,50755,Magician's Circle,trap,Normal,0,-1,0,0,
6837,13758665,Magician's Left Hand,spell,Continuous,0,-1,0,0,
6838,40252269,Magician's Restage,spell,Continuous,0,-1,0,0,
6839,87769556,Magician's Right Hand,spell,Continuous,0,-1,0,0,
6840,71696014,Magician's Robe,effect,Spellcaster,2,-1,0,0,DARK
6841,7084129,Magician's Rod,effect,Spellcaster,3,-1,0,0,DARK
6842,95477924,Magician's Salvation,spell,Field,0,-1,0,0,
6843,80304126,Magician's Valkyria,effect,Spellcaster,4,-1,0,0,LIGHT
6844,15845914,Magicians of Bonds and Unity,effect,Spellcaster,8,-1,0,0,LIGHT
6845,36045450,Magicians Unite,spell,Normal,0,-1,0,0,
6846,86509711,Magicians' Combination,trap,Continuous,0,-1,0,0,
6847,89448140,Magicians' Defense,trap,Continuous,0,-1,0,0,
6848,97631303,Magicians' Souls,effect,Spellcaster,1,-1,0,0,DARK
6849,66078354,Magicore Warrior of the Relics,effect,Warrior,4,-1,0,0,FIRE
6850,47929865,Magidog,effect,Spellcaster,4,-1,0,0,LIGHT
6851,54408264,Magikey Battle,spell,Quick-Play,0,-1,0,0,
6852,45655875,Magikey Beast - Ansyalabolas,fusion,Beast,4,-1,0,0,DARK
6853,26988374,Magikey Deity - Ashtartu,xyz,Fairy,8,-1,0,0,LIGHT
6854,71159974,Magikey Dragon - Andrabime,fusion,Dragon,8,-1,0,0,WIND
6855,51510279,Magikey Duo,trap,Normal,0,-1,0,0,
6856,69522668,Magikey Fiend - Transfurlmine,synchro,Thunder,8,-1,0,0,FIRE
6857,40493210,Magikey Locking,trap,Normal,0,-1,0,0,
6858,99426088,Magikey Maftea,spell,Normal,0,-1,0,0,
6859,45877457,Magikey Mechmortar - Garesglasser,ritual,Machine,8,-1,0,0,EARTH
6860,19489718,Magikey Mechmusket - Batosbuster,ritual,Machine,4,-1,0,0,DARK
6861,68300121,Magikey Spirit - Vepartu,xyz,Sea Serpent,4,-1,0,0,WATER
6862,98904974,Magikey Unlocking,trap,Counter,0,-1,0,0,
6863,35815783,Magikey World,spell,Field,0,-1,0,0,
6864,31699677,Magikuriboh,effect,Fiend,1,-1,0,0,DARK
6865,15983048,Maginificent Magikey Mafteal,effect,Fiend,4,-1,0,0,LIGHT
6866,66104644,Magister of Endymion,effect_pendulum,Spellcaster,3,8,0,0,EARTH
6867,58270977,Magistery Alchemist,trap,Normal,0,-1,0,0,
6868,34933456,Magistus Invocation,spell,Normal,0,-1,0,0,
6869,7548747,Magistus Theurgy,spell,Quick-Play,0,-1,0,0,
6870,327051,Magistus Vritra,spell,Normal,0,-1,0,0,
6871,95833645,Magma Dragon,effect,Wyrm,4,-1,0,0,FIRE
6872,50951254,Magmacho Dragon,effect,Pyro,8,-1,0,0,FIRE
6873,36750412,Magna Drago,effect,Dragon,2,-1,0,0,FIRE
6874,72903645,Magna-Slash Dragon,effect,Dragon,6,-1,0,0,LIGHT
6875,26655293,Magnarokket Dragon,effect,Dragon,4,-1,0,0,DARK
6876,94940436,Magnet Circle LV2,spell,Normal,0,-1,0,0,
6877,77133792,Magnet Conversion,trap,Normal,0,-1,0,0,
6878,17841166,Magnet Force,trap,Normal,0,-1,0,0,
6879,54734082,Magnet Induction,spell,Normal,0,-1,0,0,
6880,80352158,Magnet Reverse,spell,Quick-Play,0,-1,0,0,
6881,300302014,Magnetic Attraction,skill,Yami Yugi,0,-1,0,0,
6882,4740489,Magnetic Field,spell,Field,0,-1,0,0,
6883,50074522,Magnetic Mosquito,effect,Insect,3,-1,0,0,LIGHT
6884,27331568,Magnificent Machine Angel,spell,Quick-Play,0,-1,0,0,
6885,84877802,Magnum Shield,spell,Equip,0,-1,0,0,
6886,43227,Magnum the Reliever,fusion,Fiend,8,-1,0,0,LIGHT
6887,93013676,Maha Vailo,effect,Spellcaster,4,-1,0,0,LIGHT
6888,45796834,"Maha Vailo Light of the Heavens",effect,Spellcaster,8,-1,0,0,LIGHT
6889,545781,Mahaama the Fairy Dragon,effect,Dragon,5,-1,0,0,LIGHT
6890,40695128,Maharaghi,effect,Rock,4,-1,0,0,EARTH
6891,53620899,Mahjong Munia Maidens,effect,Winged Beast,2,-1,0,0,WIND
6892,21524779,Mahunder,effect,Thunder,4,-1,0,0,LIGHT
6893,99176254,Maiden of Blue Tears,trap,Normal,0,-1,0,0,
6894,84055227,Maiden of Macabre,effect,Spellcaster,4,-1,0,0,DARK
6895,17214465,Maiden of the Aqua,effect,Aqua,4,-1,0,0,WATER
6896,79629370,Maiden of the Moonlight,normal,Spellcaster,4,-1,0,0,LIGHT
6897,88241506,Maiden with Eyes of Blue,effect,Spellcaster,1,-1,0,0,LIGHT
6898,74983882,Maize Token,token,Plant,1,-1,0,0,EARTH
6899,5506791,Majespecter Cat - Nekomata,effect_pendulum,Spellcaster,3,2,0,0,WIND
6900,68395509,Majespecter Crow - Yata,effect_pendulum,Spellcaster,4,5,0,0,WIND
6901,49366157,Majespecter Cyclone,spell,Quick-Play,0,-1,0,0,
6902,3594985,Majespecter Draco - Ryu,xyz_pendulum,Spellcaster,4,5,0,0,WIND
6903,94784213,Majespecter Fox - Kyubi,effect_pendulum,Spellcaster,4,2,0,0,WIND
6904,5153769,Majespecter Gust,trap,Normal,0,-1,0,0,
6905,66384688,Majespecter Orthrus - Nue,link,Spellcaster,2,-1,0,0,WIND
6906,51073802,Majespecter Porcupine - Yamarashi,effect_pendulum,Spellcaster,4,2,0,0,WIND
6907,31991800,Majespecter Raccoon - Bunbuku,effect_pendulum,Spellcaster,3,5,0,0,WIND
6908,13611090,Majespecter Sonics,spell,Quick-Play,0,-1,0,0,
6909,13972452,Majespecter Storm,spell,Normal,0,-1,0,0,
6910,78949372,Majespecter Supercell,trap,Continuous,0,-1,0,0,
6911,2572890,Majespecter Tempest,trap,Counter,0,-1,0,0,
6912,645794,Majespecter Toad - Ogama,effect_pendulum,Spellcaster,4,5,0,0,WIND
6913,36183881,Majespecter Tornado,trap,Normal,0,-1,0,0,
6914,31178212,Majespecter Unicorn - Kirin,effect_pendulum,Spellcaster,6,2,0,0,WIND
6915,51250293,Majespecter Wind,spell,Quick-Play,0,-1,0,0,
6916,88722973,"Majester Paladin the Ascending Dracoslayer",xyz,Dragon,4,-1,0,0,WIND
6917,63144961,Majestic Absorption,spell,Normal,0,-1,0,0,
6918,21159309,Majestic Dragon,effect,Dragon,1,-1,0,0,LIGHT
6919,95701283,Majestic Mech - Goryu,effect,Fairy,8,-1,0,0,LIGHT
6920,69303178,Majestic Mech - Ohka,effect,Fairy,6,-1,0,0,LIGHT
6921,32918479,Majestic Mech - Senku,effect,Fairy,4,-1,0,0,LIGHT
6922,98020526,Majestic Mirage,trap,Continuous,0,-1,0,0,
6923,67030233,Majestic Red Dragon,synchro,Dragon,10,-1,0,0,DARK
6924,7841112,Majestic Star Dragon,synchro,Dragon,10,-1,0,0,WIND
6925,91434602,Majesty Hyperion,effect,Fairy,8,-1,0,0,DARK
6926,95004025,"Majesty Maiden the True Dracocaster",effect,Wyrm,5,-1,0,0,WIND
6927,92332424,"Majesty Pegasus the Dracoslayer",effect_pendulum,Spellcaster,4,2,0,0,WIND
6928,2783661,Majesty with Eyes of Blue,spell,Quick-Play,0,-1,0,0,
6929,33746252,Majesty's Fiend,effect,Fiend,6,-1,0,0,LIGHT
6930,76473843,Majesty's Pegasus,spell,Field,0,-1,0,0,
6931,60102563,Maji-Gire Panda,effect,Beast,4,-1,0,0,EARTH
6932,67211766,Majioshaleon,effect,Reptile,5,-1,0,0,WATER
6933,59951714,Majiosheldon,effect,Warrior,3,-1,0,0,WATER
6934,9074847,Major Riot,trap,Normal,0,-1,0,0,
6935,8794435,Maju Garzett,effect,Fiend,7,-1,0,0,DARK
6936,27827272,"Makiu the Magical Mist",spell,Normal,0,-1,0,0,
6937,21593977,Makyura the Destructor,effect,Warrior,4,-1,0,0,DARK
6938,35330871,"Malacoda Netherlord of the Burning Abyss",ritual,Fiend,6,-1,0,0,DARK
6939,9433350,Malefic Blue-Eyes White Dragon,effect,Dragon,8,-1,0,0,DARK
6940,53063039,Malefic Claw Stream,trap,Normal,0,-1,0,0,
6941,1710476,Malefic Cyber End Dragon,effect,Machine,10,-1,0,0,DARK
6942,81384993,Malefic Divide,spell,Quick-Play,0,-1,0,0,
6943,16958382,Malefic Paradigm Dragon,effect,Dragon,10,-1,0,0,DARK
6944,8310162,Malefic Paradox Dragon,synchro,Dragon,10,-1,0,0,DARK
6945,48829461,Malefic Paradox Gear,effect,Machine,1,-1,0,0,DARK
6946,74509280,Malefic Parallel Gear,effect,Machine,2,-1,0,0,DARK
6947,598988,Malefic Rainbow Dragon,effect,Dragon,10,-1,0,0,DARK
6948,55343236,Malefic Red-Eyes Black Dragon,effect,Dragon,7,-1,0,0,DARK
6949,18378992,Malefic Selector,spell,Normal,0,-1,0,0,
6950,36521459,Malefic Stardust Dragon,effect,Dragon,8,-1,0,0,DARK
6951,75223115,Malefic Territory,spell,Continuous,0,-1,0,0,
6952,37115575,Malefic Truth Dragon,effect,Dragon,12,-1,0,0,DARK
6953,44763696,Malefic Tune,trap,Normal,0,-1,0,0,
6954,27564031,Malefic World,spell,Field,0,-1,0,0,
6955,1224927,Malevolent Catastrophe,trap,Normal,0,-1,0,0,
6956,31571902,Malevolent Mech - Goku En,effect,Zombie,6,-1,0,0,LIGHT
6957,99597615,Malevolent Nuzzler,spell,Equip,0,-1,0,0,
6958,6137095,Malfunction,trap,Counter,0,-1,0,0,
6959,14255590,Malice Ascendant,effect,Zombie,4,-1,0,0,DARK
6960,13626450,Malice Dispersion,spell,Quick-Play,0,-1,0,0,
6961,72657739,Malice Doll of Demise,effect,Fiend,4,-1,0,0,DARK
6962,25643346,"Malice Lady of Lament",effect,Fiend,3,-1,0,0,DARK
6963,61791132,Malicevorous Fork,effect,Fiend,2,-1,0,0,DARK
6964,98780137,Malicevorous Knife,effect,Fiend,2,-1,0,0,DARK
6965,35307484,Malicevorous Spoon,effect,Fiend,2,-1,0,0,DARK
6966,42671152,Malus Token,token,Fiend,1,-1,0,0,DARK
6967,83828288,Mamemaki,trap,Normal,0,-1,0,0,
6968,40374923,Mammoth Graveyard,normal,Dinosaur,3,-1,0,0,EARTH
6969,40680521,Mamonaka the Vaylantz United,fusion_pendulum,Spellcaster,10,10,0,0,WATER
6970,71395725,Man Beast of Ares,effect,Beast-Warrior,3,-1,0,0,EARTH
6971,93553943,Man Eater,normal,Plant,2,-1,0,0,EARTH
6972,54652250,Man-Eater Bug,effect,Insect,2,-1,0,0,EARTH
6973,80727036,Man-Eating Black Shark,fusion,Fish,5,-1,0,0,WATER
6974,49127943,Man-Eating Plant,normal,Plant,2,-1,0,0,EARTH
6975,13723605,Man-Eating Treasure Chest,normal,Fiend,4,-1,0,0,DARK
6976,43714890,Man-Thro' Tro',effect,Beast-Warrior,4,-1,0,0,EARTH
6977,11074235,Mana Dragon Zirnitron,effect,Dragon,6,-1,0,0,DARK
6978,19474136,Mandragon,normal_pendulum,Plant,5,2,0,0,EARTH
6979,38369349,Manga Ryu-Ran,effect,Dragon,7,-1,0,0,FIRE
6980,33455338,Maniacal Servant,effect,Spellcaster,3,-1,0,0,DARK
6981,95492061,Manju of the Ten Thousand Hands,effect,Fairy,4,-1,0,0,LIGHT
6982,45065541,Mannadium Abscission,spell,Normal,0,-1,0,0,
6983,71164684,Mannadium Breakheart,trap,Normal,0,-1,0,0,
6984,17272964,Mannadium Fearless,effect,Fairy,2,-1,0,0,EARTH
6985,19671433,Mannadium Imaginings,spell,Normal,0,-1,0,0,
6986,44760562,Mannadium Meek,effect,Fairy,2,-1,0,0,WATER
6987,90465153,Mannadium Prime-Heart,synchro,Fairy,10,-1,0,0,LIGHT
6988,18158393,Mannadium Reframing,trap,Counter,0,-1,0,0,
6989,71277255,Mannadium Riumheart,effect,Warrior,4,-1,0,0,LIGHT
6990,80621253,Mannadium Torrid,effect,Fairy,2,-1,0,0,FIRE
6991,21368273,Mannadium Trisukta,synchro,Fairy,6,-1,0,0,LIGHT
6992,36890111,Mansion of the Underworld Dolls,spell,Field,0,-1,0,0,
6993,77121851,Manticore of Darkness,effect,Beast-Warrior,6,-1,0,0,FIRE
6994,64538914,Manticore of Smashing,effect,Beast-Warrior,6,-1,0,0,FIRE
6995,73104892,Maple Maiden,synchro,Fairy,7,-1,0,0,WIND
6996,73417207,Mara of the Nordic Alfar,effect,Spellcaster,2,-1,0,0,DARK
6997,2460565,Marauding Captain,effect,Warrior,3,-1,0,0,EARTH
6998,24037702,March of the Dark Brigade,spell,Normal,0,-1,0,0,
6999,19870120,March of the Monarchs,spell,Continuous,0,-1,0,0,
7000,28643791,March Towards Ragnarok,spell,Quick-Play,0,-1,0,0,
7001,13903402,"Mardel Generaider Boss of Light",effect,Plant,9,-1,0,0,LIGHT
7002,54537489,Mare Mare,effect,Wyrm,7,-1,0,0,WATER
7003,62632427,Margin Trading,spell,Normal,0,-1,0,0,
7004,94160895,"Mariamne the True Dracophoenix",effect,Wyrm,9,-1,0,0,WIND
7005,78540593,"Marina Princess of Sunflowers",effect,Plant,8,-1,0,0,FIRE
7006,20934852,Marincess Aqua Argonaut,link,Cyberse,4,-1,0,0,WATER
7007,33945211,Marincess Basilalima,effect,Cyberse,4,-1,0,0,WATER
7008,91027843,Marincess Battle Ocean,spell,Field,0,-1,0,0,
7009,43735670,Marincess Blue Slug,link,Cyberse,1,-1,0,0,WATER
7010,91953000,Marincess Blue Tang,effect,Cyberse,4,-1,0,0,WATER
7011,19712214,Marincess Bubble Ring,trap,Normal,0,-1,0,0,
7012,27012990,Marincess Cascade,trap,Normal,0,-1,0,0,
7013,83723605,Marincess Circulation,trap,Normal,0,-1,0,0,
7014,79130389,Marincess Coral Anemone,link,Cyberse,2,-1,0,0,WATER
7015,84546257,Marincess Coral Triangle,link,Cyberse,3,-1,0,0,WATER
7016,54569495,Marincess Crown Tail,effect,Cyberse,5,-1,0,0,WATER
7017,67712104,Marincess Crystal Heart,link,Cyberse,2,-1,0,0,WATER
7018,84430165,Marincess Current,trap,Normal,0,-1,0,0,
7019,57329501,Marincess Dive,spell,Normal,0,-1,0,0,
7020,47910940,Marincess Great Bubble Reef,link,Cyberse,4,-1,0,0,WATER
7021,28174796,Marincess Mandarin,effect,Cyberse,1,-1,0,0,WATER
7022,5524387,Marincess Marbled Rock,link,Cyberse,3,-1,0,0,WATER
7023,99885917,Marincess Pascalus,effect,Cyberse,4,-1,0,0,WATER
7024,30691817,Marincess Sea Angel,link,Cyberse,1,-1,0,0,WATER
7025,36492575,Marincess Sea Horse,effect,Cyberse,3,-1,0,0,WATER
7026,62886670,Marincess Sea Star,effect,Cyberse,2,-1,0,0,WATER
7027,57541158,Marincess Sleepy Maiden,effect,Cyberse,5,-1,0,0,WATER
7028,80627281,Marincess Snow,trap,Normal,0,-1,0,0,
7029,21057444,Marincess Springirl,effect,Cyberse,4,-1,0,0,WATER
7030,52945066,Marincess Wave,trap,Normal,0,-1,0,0,
7031,94207108,Marincess Wonder Heart,link,Cyberse,4,-1,0,0,WATER
7032,29929832,Marine Beast,fusion,Fish,5,-1,0,0,WATER
7033,87514539,Marionette Mite,effect,Insect,3,-1,0,0,DARK
7034,45247637,Mark of the Rose,spell,Equip,0,-1,0,0,
7035,48737767,Marmiting Captain,effect,Warrior,3,-1,0,0,EARTH
7036,63881033,Marshalling Field,trap,Continuous,0,-1,0,0,
7037,93749093,Marshmacaron,effect,Fairy,1,-1,0,0,LIGHT
7038,31305911,Marshmallon,effect,Fairy,3,-1,0,0,LIGHT
7039,66865880,Marshmallon Glasses,spell,Continuous,0,-1,0,0,
7040,81846453,Martial Metal Marcher,synchro,Machine,3,-1,0,0,WIND
7041,71466592,Maryokutai,effect,Aqua,3,-1,0,0,WATER
7042,44287299,Masaki the Legendary Swordsman,normal,Warrior,4,-1,0,0,EARTH
7043,21143940,Mask Change,spell,Quick-Play,0,-1,0,0,
7044,93600443,Mask Change II,spell,Quick-Play,0,-1,0,0,
7045,87819421,Mask Charge,spell,Normal,0,-1,0,0,
7046,82432018,Mask of Brutality,spell,Equip,0,-1,0,0,
7047,28933734,Mask of Darkness,effect,Fiend,2,-1,0,0,DARK
7048,20765952,Mask of Dispel,spell,Continuous,0,-1,0,0,
7049,29549364,Mask of Restrict,trap,Continuous,0,-1,0,0,
7050,56948373,Mask of the Accursed,spell,Equip,0,-1,0,0,
7051,57882509,Mask of Weakness,trap,Normal,0,-1,0,0,
7052,48948935,Masked Beast Des Gardius,effect,Fiend,8,-1,0,0,DARK
7053,53573406,Masked Chameleon,effect,Reptile,4,-1,0,0,EARTH
7054,87350908,Masked Chopper,effect,Fiend,1,-1,0,0,EARTH
7055,77581312,Masked Clown,normal,Warrior,2,-1,0,0,DARK
7056,39191307,Masked Dragon,effect,Dragon,3,-1,0,0,FIRE
7057,29095552,Masked HERO Acid,fusion,Warrior,8,-1,0,0,WATER
7058,59642500,Masked HERO Anki,fusion,Warrior,8,-1,0,0,DARK
7059,89870349,Masked HERO Blast,fusion,Warrior,6,-1,0,0,WIND
7060,58481572,Masked HERO Dark Law,fusion,Warrior,6,-1,0,0,DARK
7061,62624486,Masked HERO Dian,fusion,Warrior,8,-1,0,0,EARTH
7062,22093873,Masked HERO Divine Wind,fusion,Warrior,8,-1,0,0,WIND
7063,58147549,Masked HERO Goka,fusion,Warrior,6,-1,0,0,FIRE
7064,50608164,Masked HERO Koga,fusion,Warrior,8,-1,0,0,LIGHT
7065,10920352,Masked HERO Vapor,fusion,Warrior,6,-1,0,0,WATER
7066,22512406,Masked Ninja Ebisu,effect,Warrior,4,-1,0,0,WIND
7067,10189126,Masked Sorcerer,effect,Spellcaster,4,-1,0,0,DARK
7068,6855503,Masquerade the Blazing Dragon,fusion,Fiend,8,-1,0,0,DARK
7069,34906152,Mass Driver,spell,Continuous,0,-1,0,0,
7070,21768554,Mass Hypnosis,trap,Continuous,0,-1,0,0,
7071,67820935,Massivemorph,trap,Normal,0,-1,0,0,
7072,75499502,Master & Expert,normal,Beast,4,-1,0,0,EARTH
7073,25727454,Master Craftsman Gamil,effect,Pyro,2,-1,0,0,FIRE
7074,16191953,Master Gig,effect,Psychic,8,-1,0,0,EARTH
7075,55794644,Master Hyperion,effect,Fairy,8,-1,0,0,LIGHT
7076,24530661,Master Kyonshee,normal,Zombie,4,-1,0,0,EARTH
7077,49814180,Master Monk,effect,Rock,5,-1,0,0,EARTH
7078,85059922,Master of Chaos,fusion,Spellcaster,8,-1,0,0,DARK
7079,9551692,Master of Ham,fusion,Beast,5,-1,0,0,EARTH
7080,27134689,Master of Oz,fusion,Beast,9,-1,0,0,EARTH
7081,34160055,Master of the Flaming Dragonswords,effect,Warrior,4,-1,0,0,FIRE
7082,34079868,"Master Peace the True Dracoslayer",effect,Dragon,8,-1,0,0,LIGHT
7083,21377582,"Master Peace the True Dracoslaying King",effect,Wyrm,8,-1,0,0,LIGHT
7084,75195825,"Master Pendulum the Dracoslayer",normal_pendulum,Dragon,4,3,0,0,LIGHT
7085,34541543,Master Tao the Chanter,effect,Illusion,3,-1,0,0,EARTH
7086,45644898,Master with Eyes of Blue,effect,Spellcaster,1,-1,0,0,LIGHT
7087,11327848,Master's Diploman,effect,Machine,5,-1,0,0,DARK
7088,63101468,Masterflare Hyperion,synchro,Fairy,10,-1,0,0,LIGHT
7089,35606858,Masterking Archfiend,link,Fiend,2,-1,0,0,DARK
7090,22609617,Mataza the Zapper,effect,Warrior,3,-1,0,0,DARK
7091,94446564,Matching Outfits,trap,Normal,0,-1,0,0,
7092,17008760,Materiactor Annulus,spell,Normal,0,-1,0,0,
7093,70597485,Materiactor Gigaboros,xyz,Dragon,3,-1,0,0,DARK
7094,33008376,Materiactor Gigadra,effect,Dragon,3,-1,0,0,DARK
7095,24649931,Materialization,spell,Quick-Play,0,-1,0,0,
7096,41386308,Mathematician,effect,Spellcaster,3,-1,0,0,EARTH
7097,80965043,Mathmech Addition,effect,Cyberse,4,-1,0,0,FIRE
7098,41410651,Mathmech Billionblade Nayuta,spell,Equip,0,-1,0,0,
7099,36521307,Mathmech Circular,effect,Cyberse,4,-1,0,0,LIGHT
7100,17946349,Mathmech Diameter,effect,Cyberse,4,-1,0,0,LIGHT
7101,89743495,Mathmech Division,effect,Cyberse,4,-1,0,0,EARTH
7102,14025912,Mathmech Equation,spell,Normal,0,-1,0,0,
7103,14393464,Mathmech Induction,trap,Continuous,0,-1,0,0,
7104,52354896,Mathmech Multiplication,effect,Cyberse,4,-1,0,0,EARTH
7105,53577438,Mathmech Nabla,effect,Cyberse,4,-1,0,0,DARK
7106,27182739,Mathmech Sigma,effect,Cyberse,4,-1,0,0,LIGHT
7107,16360142,Mathmech Subtraction,effect,Cyberse,4,-1,0,0,FIRE
7108,87804365,Mathmech Superfactorial,trap,Normal,0,-1,0,0,
7109,52904476,Matriarch of Nephthys,effect,Spellcaster,2,-1,0,0,WIND
7110,92650749,Mature Chronicle,spell,Continuous,0,-1,0,0,
7111,80921533,Mausoleum of the Emperor,spell,Field,0,-1,0,0,
7112,24382602,Mausoleum of White,spell,Field,0,-1,0,0,
7113,59036972,Mavelus,fusion,Winged Beast,4,-1,0,0,WIND
7114,94538053,Max Warrior,effect,Warrior,4,-1,0,0,WIND
7115,30707994,Maximum Six,effect,Warrior,6,-1,0,0,EARTH
7116,23434538,"Maxx ""C""",effect,Insect,2,-1,0,0,EARTH
7117,10474647,May Malaipard,effect,Beast,2,-1,0,0,LIGHT
7118,41867019,Mayakashi Mayhem,trap,Continuous,0,-1,0,0,
7119,39753577,Mayakashi Metamorphosis,trap,Normal,0,-1,0,0,
7120,2364438,Mayakashi Return,spell,Normal,0,-1,0,0,
